"type","value","count","flag"
"top_twitterer","phonak",938,"none"
"top_twitterer","HearingHealthFn",701,"none"
"top_twitterer","ktoddhouston",418,"none"
"top_twitterer","ActionOnHearing",327,"none"
"top_twitterer","starkeyhearing",294,"none"
"top_twitterer","CochlearUS",248,"none"
"top_twitterer","starkeycares",210,"none"
"top_twitterer","HearingCentral",208,"none"
"top_twitterer","BigEarInc",183,"none"
"top_twitterer","MDLinx",121,"none"
"top_twitterer","HEALTHFITNES26",108,"none"
"top_twitterer","comhunicate",107,"none"
"top_twitterer","RestoreHearing",91,"none"
"top_twitterer","tinnituscauses",78,"none"
"top_hashtag","hearingloss",969,"none"
"top_hashtag","Hearing",419,"none"
"top_hashtag","Tinnitus",233,"none"
"top_hashtag","BHSMContest",192,"none"
"top_hashtag","BHSM",190,"none"
"top_hashtag","Fukushima",149,"none"
"top_hashtag","DeafAwarenessWeek",144,"none"
"top_hashtag","MakeMusicChange",125,"none"
"top_hashtag","HelpMeHear",120,"none"
"top_hashtag","hearinglossawareness",118,"none"
"top_hashtag","HearTheCure",118,"none"
"top_hashtag","BigEarInc",113,"none"
"top_hashtag","DAW15",109,"none"
"top_hashtag","deaf",108,"none"
"tag","DAW15",109,"conference"
"tag","DAW2015",93,"conference"
"tag","WAS2015",26,"conference"
"tag","IHMayDay15",12,"conference"
"tag","SepsisUP15",12,"conference"
"tag","HLAA2015",8,"conference"
"tag","eqw2015",7,"conference"
"tag","GE2015",5,"conference"
"tag","MAP15",5,"conference"
"tag","AGS15",4,"conference"
"tag","SCNC2015",4,"conference"
"tag","CSI2015",3,"conference"
"tag","DCAD2015",3,"conference"
"tag","FinFest2015",3,"conference"
"tag","osseo2015",3,"conference"
"tag","VOICE2015",3,"conference"
"tag","AMPHL2015",2,"conference"
"tag","Eurovision2015",2,"conference"
"tag","ewnConf",2,"conference"
"tag","FHRES15",2,"conference"
"tag","LCPS15",2,"conference"
"tag","VOICEconference",2,"conference"
"tag","AN15",1,"conference"
"tag","CGD15",1,"conference"
"tag","DAW15”",1,"conference"
"tag","emconf",1,"conference"
"tag","im2015",1,"conference"
"tag","io15",1,"conference"
"tag","mcconf15",1,"conference"
"tag","NNDR2015",1,"conference"
"tag","RT15",1,"conference"
"tag","SafetyWeek2015",1,"conference"
"tag","springconference15",1,"conference"
"tag","Hearing",419,"mesh"
"tag","Tinnitus",233,"mesh"
"tag","deafness",45,"mesh"
"tag","music",39,"mesh"
"tag","Audiology",34,"mesh"
"tag","diet",27,"mesh"
"tag","Dementia",22,"mesh"
"tag","Brain",20,"mesh"
"tag","aging",17,"mesh"
"tag","cognition",15,"mesh"
"tag","child",11,"mesh"
"tag","Japan",10,"mesh"
"tag","Osteoporosis",10,"mesh"
"tag","hockey",9,"mesh"
"tag","noise",9,"mesh"
"tag","psychology",9,"mesh"
"tag","parents",7,"mesh"
"tag","Technology",7,"mesh"
"tag","speech",6,"mesh"
"tag","awareness",5,"mesh"
"tag","food",5,"mesh"
"tag","safety",5,"mesh"
"tag","Acupuncture",4,"mesh"
"tag","canada",4,"mesh"
"tag","radio",4,"mesh"
"tag","Research",4,"mesh"
"tag","Rheumatology",4,"mesh"
"tag","smoking",4,"mesh"
"tag","travel",4,"mesh"
"tag","veterans",4,"mesh"
"tag","Boston",3,"mesh"
"tag","communication",3,"mesh"
"tag","depression",3,"mesh"
"tag","ear",3,"mesh"
"tag","Hair",3,"mesh"
"tag","infection",3,"mesh"
"tag","memory",3,"mesh"
"tag","neurology",3,"mesh"
"tag","ophthalmology",3,"mesh"
"tag","parenting",3,"mesh"
"tag","pediatrics",3,"mesh"
"tag","sound",3,"mesh"
"tag","Workplace",3,"mesh"
"tag","yoga",3,"mesh"
"tag","canes",2,"mesh"
"tag","cholesteatoma",2,"mesh"
"tag","dogs",2,"mesh"
"tag","florida",2,"mesh"
"tag","Horses",2,"mesh"
"tag","hypertension",2,"mesh"
"tag","BetterHearingMonth",96,"none"
"tag","BHSMchat",94,"none"
"tag","hearingaids",86,"none"
"tag","2",70,"none"
"tag","3",70,"none"
"tag","tech",70,"none"
"tag","whatif",64,"none"
"tag","audpeeps",63,"none"
"tag","cdnpoli",63,"none"
"tag","loss",61,"none"
"tag","MakeMusicChange
https://t…",56,"none"
"tag","1",55,"none"
"tag","neurological",49,"none"
"tag","RevereTheEar",49,"none"
"tag","BSHM",45,"none"
"tag","Fukushima—600%",43,"none"
"tag","6",42,"none"
"tag","HearingAid",42,"none"
"tag","ringing",40,"none"
"tag","HearingHealthMonth",39,"none"
"tag","fitness",38,"none"
"tag","Newtownabbey",37,"none"
"tag","cochlear",30,"none"
"tag","7",27,"none"
"tag","MayMonth",27,"none"
"tag","Weightloss",27,"none"
"tag","5",25,"none"
"tag","FortMyers",24,"none"
"tag","10",22,"none"
