"type","value","count","flag"
"top_twitterer","GenomicsRR",6412,"none"
"top_twitterer","Paul_Sonnier",1422,"none"
"top_twitterer","SNRTG",1375,"none"
"top_twitterer","westr",1084,"none"
"top_twitterer","cathcoste",1050,"none"
"top_twitterer","NoSQLDigest",879,"none"
"top_twitterer","EricTopol",814,"none"
"top_twitterer","Primary_Immune1",809,"none"
"top_twitterer","Genomicswatch",749,"none"
"top_twitterer","ScienceWatchout",675,"none"
"top_twitterer","GenomeBiology",520,"none"
"top_twitterer","DrKhouryCDC",514,"none"
"top_twitterer","illumina",514,"none"
"top_twitterer","lkafle",478,"none"
"top_hashtag","RareDisease",845,"none"
"top_hashtag","genomicsfest",560,"none"
"top_hashtag","biotech",511,"none"
"top_hashtag","cancer",510,"none"
"top_hashtag","digitalhealth",493,"none"
"top_hashtag","bioinformatics",422,"none"
"top_hashtag","SNRTG",393,"none"
"top_hashtag","PrecisionMedicine",343,"none"
"top_hashtag","NGS",221,"none"
"top_hashtag","Google",209,"none"
"top_hashtag","AMAZONGOOGLE",173,"none"
"top_hashtag","cloud...",173,"none"
"top_hashtag","ASCO15",171,"none"
"top_hashtag","Healthcare",165,"none"
"tag","ASCO15",171,"conference"
"tag","ESHG15",142,"conference"
"tag","eshg2015",111,"conference"
"tag","BIO2015",70,"conference"
"tag","TCGC15",61,"conference"
"tag","pmsummit2015",60,"conference"
"tag","AACRPM15",43,"conference"
"tag","ASM2015",35,"conference"
"tag","Evol2015",29,"conference"
"tag","NIB2015",27,"conference"
"tag","DataPowerConf",24,"conference"
"tag","nhsconfed2015",16,"conference"
"tag","AGTA15",14,"conference"
"tag","BIF15",14,"conference"
"tag","ForumAMR15",14,"conference"
"tag","DDF2015",13,"conference"
"tag","HTC2015",11,"conference"
"tag","FEMS2015",10,"conference"
"tag","pm15hms",10,"conference"
"tag","worm15",10,"conference"
"tag","TCGA15",9,"conference"
"tag","Build2015",8,"conference"
"tag","ECFS2015",8,"conference"
"tag","2015ADA",7,"conference"
"tag","CAHPO15",7,"conference"
"tag","COPO15",7,"conference"
"tag","ICAR2015",7,"conference"
"tag","ISSCR2015",7,"conference"
"tag","MDSCongress2015",7,"conference"
"tag","TransHealth2015",7,"conference"
"tag","ucvmbeef15",7,"conference"
"tag","CIMCon15",6,"conference"
"tag","quantgen15",6,"conference"
"tag","rhc15",6,"conference"
"tag","SDMGS15",6,"conference"
"tag","ICETAR2015",5,"conference"
"tag","NGSData15",5,"conference"
"tag","ASC015",4,"conference"
"tag","BBM2015",4,"conference"
"tag","GCD15",4,"conference"
"tag","HPCS2015",4,"conference"
"tag","IRODS2015",4,"conference"
"tag","isth2015",4,"conference"
"tag","xgenseq15",4,"conference"
"tag","aewtl15",3,"conference"
"tag","ARM15",3,"conference"
"tag","CSMRegina2015",3,"conference"
"tag","CSTE2015",3,"conference"
"tag","Cures2015",3,"conference"
"tag","DID15",3,"conference"
"tag","Genome",130,"mesh"
"tag","Medicine",94,"mesh"
"tag","Research",78,"mesh"
"tag","Technology",68,"mesh"
"tag","Klebsiella",42,"mesh"
"tag","metagenomics",33,"mesh"
"tag","privacy",28,"mesh"
"tag","education",26,"mesh"
"tag","Bioethics",24,"mesh"
"tag","cattle",23,"mesh"
"tag","Boston",21,"mesh"
"tag","Exome",21,"mesh"
"tag","nutrition",21,"mesh"
"tag","epidemiology",20,"mesh"
"tag","ethics",20,"mesh"
"tag","proteomics",20,"mesh"
"tag","melanoma",19,"mesh"
"tag","agriculture",18,"mesh"
"tag","marketing",18,"mesh"
"tag","Washington",14,"mesh"
"tag","bacteria",13,"mesh"
"tag","Disease",13,"mesh"
"tag","forestry",13,"mesh"
"tag","malaria",13,"mesh"
"tag","sheep",13,"mesh"
"tag","wool",13,"mesh"
"tag","informatics",12,"mesh"
"tag","microfluidics",11,"mesh"
"tag","chemistry",10,"mesh"
"tag","dogs",10,"mesh"
"tag","immunotherapy",10,"mesh"
"tag","biotechnology",9,"mesh"
"tag","obesity",9,"mesh"
"tag","patients",9,"mesh"
"tag","plants",9,"mesh"
"tag","butterflies",8,"mesh"
"tag","food",8,"mesh"
"tag","pediatrics",8,"mesh"
"tag","pharmacology",8,"mesh"
"tag","reading",8,"mesh"
"tag","Software",8,"mesh"
"tag","africa",7,"mesh"
"tag","Argentina",7,"mesh"
"tag","biodiversity",7,"mesh"
"tag","birds",7,"mesh"
"tag","hemochromatosis",7,"mesh"
"tag","methylation",7,"mesh"
"tag","neurology",7,"mesh"
"tag","ontario",7,"mesh"
"tag","Pakistan",7,"mesh"
"tag","GBDM",164,"none"
"tag","cloud",133,"none"
"tag","confed2015",121,"none"
"tag","PM101",112,"none"
"tag","job",105,"none"
"tag","supportcancer",103,"none"
"tag","GA4GH",101,"none"
"tag","sequencing",101,"none"
"tag","tech",95,"none"
"tag","Amazon",85,"none"
"tag","Analytics",84,"none"
"tag","MOOCs",80,"none"
"tag","PersonalizedMedicine",78,"none"
"tag","crispr",76,"none"
"tag","mhealth",73,"none"
"tag","data",72,"none"
"tag","genomes100k",72,"none"
"tag","EBM",69,"none"
"tag","rarediseases",68,"none"
"tag","hashtags",67,"none"
"tag","tweeted",67,"none"
"tag","datascience",61,"none"
"tag","scicomm",60,"none"
"tag","hcsmeu",57,"none"
"tag","startup",57,"none"
"tag","genetic",56,"none"
"tag","evolution",53,"none"
