"type","value","count","flag"
"top_twitterer","GenomicsRR",5158,"none"
"top_twitterer","SNRTG",2590,"none"
"top_twitterer","Paul_Sonnier",1880,"none"
"top_twitterer","EricTopol",1148,"none"
"top_twitterer","SeqComplete",1069,"none"
"top_twitterer","homeAIinfo",786,"none"
"top_twitterer","GenomeBiology",740,"none"
"top_twitterer","cathcoste",718,"none"
"top_twitterer","Primary_Immune1",714,"none"
"top_twitterer","Genomicswatch",581,"none"
"top_twitterer","NoSQLDigest",576,"none"
"top_twitterer","GerryWieder",559,"none"
"top_twitterer","DellHealth",437,"none"
"top_twitterer","medcitynews",430,"none"
"top_hashtag","RareDisease",768,"none"
"top_hashtag","SNRTG",646,"none"
"top_hashtag","digitalhealth",543,"none"
"top_hashtag","PrecisionMedicine",522,"none"
"top_hashtag","biotech",443,"none"
"top_hashtag","Cancer",358,"none"
"top_hashtag","bioinformatics",308,"none"
"top_hashtag","healthcare",286,"none"
"top_hashtag","Genome",274,"none"
"top_hashtag","IoT",243,"none"
"top_hashtag","ngs",212,"none"
"top_hashtag","DeepLearning",181,"none"
"top_hashtag","Analytics",161,"none"
"top_hashtag","CRISPR",153,"none"
"tag","HPBigData2015",48,"conference"
"tag","CIMCon15",30,"conference"
"tag","BPGW15",19,"conference"
"tag","Expo15NHS",19,"conference"
"tag","HGSA2015",18,"conference"
"tag","NGSUS15",14,"conference"
"tag","eseb15",13,"conference"
"tag","ICCB2015",13,"conference"
"tag","GCD15",12,"conference"
"tag","EvoDevo15",11,"conference"
"tag","ASA15",10,"conference"
"tag","eureka15",10,"conference"
"tag","aps2015",9,"conference"
"tag","LPSHG2015",9,"conference"
"tag","ESP2015",8,"conference"
"tag","NGDx15",8,"conference"
"tag","AGA2015",7,"conference"
"tag","HPBigDataConference",7,"conference"
"tag","ibmscongress15",7,"conference"
"tag","IDF15",7,"conference"
"tag","aps15",6,"conference"
"tag","CONN15",6,"conference"
"tag","eseb15!!",6,"conference"
"tag","eseb2015",6,"conference"
"tag","GenSci15",6,"conference"
"tag","waavp2015",6,"conference"
"tag","ACE15",5,"conference"
"tag","ASHG2015",5,"conference"
"tag","BCSC15",5,"conference"
"tag","BCSC2015",5,"conference"
"tag","espn2015",5,"conference"
"tag","GET2015",5,"conference"
"tag","MAPonco15",5,"conference"
"tag","SfN15",5,"conference"
"tag","2015beacon",4,"conference"
"tag","CRDN15",4,"conference"
"tag","DNAbarcodes2015",4,"conference"
"tag","EAAP2015",4,"conference"
"tag","Evergreen2015",4,"conference"
"tag","medinfo2015",4,"conference"
"tag","QRW2015",4,"conference"
"tag","xgenseq15",4,"conference"
"tag","FarrConf2015",3,"conference"
"tag","ICEID2015",3,"conference"
"tag","IDG15",3,"conference"
"tag","IPMB2015",3,"conference"
"tag","IRC2015SK",3,"conference"
"tag","PedInno15",3,"conference"
"tag","ARSBC15",2,"conference"
"tag","ASHG15",2,"conference"
"tag","Genome",274,"mesh"
"tag","medicine",76,"mesh"
"tag","technology",55,"mesh"
"tag","bioethics",51,"mesh"
"tag","research",50,"mesh"
"tag","Privacy",41,"mesh"
"tag","metabolomics",39,"mesh"
"tag","obesity",36,"mesh"
"tag","marketing",30,"mesh"
"tag","Proteomics",30,"mesh"
"tag","brain",28,"mesh"
"tag","melanoma",24,"mesh"
"tag","epigenomics",22,"mesh"
"tag","ethics",20,"mesh"
"tag","Israel",20,"mesh"
"tag","Pathology",20,"mesh"
"tag","pakistan",19,"mesh"
"tag","Software",18,"mesh"
"tag","book",15,"mesh"
"tag","diet",15,"mesh"
"tag","Education",14,"mesh"
"tag","biotechnology",12,"mesh"
"tag","telemedicine",12,"mesh"
"tag","autoimmunity",11,"mesh"
"tag","disease",11,"mesh"
"tag","beer",10,"mesh"
"tag","Sociology",10,"mesh"
"tag","Washington",10,"mesh"
"tag","Arabidopsis",9,"mesh"
"tag","schizophrenia",9,"mesh"
"tag","Vietnam",9,"mesh"
"tag","Wine",9,"mesh"
"tag","dementia",8,"mesh"
"tag","Ecology",8,"mesh"
"tag","environment",8,"mesh"
"tag","metagenomics",8,"mesh"
"tag","microbiology",8,"mesh"
"tag","neurology",8,"mesh"
"tag","patients",8,"mesh"
"tag","pharmacology",8,"mesh"
"tag","politics",8,"mesh"
"tag","London",7,"mesh"
"tag","mastectomy",7,"mesh"
"tag","Psychiatry",7,"mesh"
"tag","Robotics",7,"mesh"
"tag","salmon",7,"mesh"
"tag","epidemiology",6,"mesh"
"tag","Europe",6,"mesh"
"tag","exercise",6,"mesh"
"tag","immunotherapy",6,"mesh"
"tag","DidYouKnow",133,"none"
"tag","job",129,"none"
"tag","WearableTech",121,"none"
"tag","DataScience",120,"none"
"tag","ai",112,"none"
"tag","EurekaMag",95,"none"
"tag","sequencing",90,"none"
"tag","Cloud",89,"none"
"tag","tweeted",80,"none"
"tag","VR",79,"none"
"tag","pharma",78,"none"
"tag","personalizedmedicine",76,"none"
"tag","startups",74,"none"
"tag","esa100",72,"none"
"tag","hcldr",72,"none"
"tag","GWAS",70,"none"
"tag","MedHeads",69,"none"
"tag","PLOSBiology",66,"none"
"tag","sandiego",62,"none"
"tag","data",61,"none"
"tag","genetic",59,"none"
"tag","genomes100k",56,"none"
"tag","HealthIT",55,"none"
"tag","epistasis",53,"none"
"tag","indivmed",53,"none"
"tag","",52,"none"
"tag","PrimaryImmunodeficiency",52,"none"
"tag","hiring",51,"none"
"tag","PWSYN",51,"none"
"tag","featured",48,"none"
"tag","HPC",48,"none"
